"","job_title","company_name","job_location","job_description"
"532","Data Migration Analyst","CollabraLink Technologies ","Washington, DC","Data Migration Analyst  Work Location:  DC, Washington  Job Code  603  Apply Now At CollabraLink, we’re committed to providing federal clients with simple and intuitive solutions that increase efficiency and enhance citizen engagement. Using advanced technology, rigorous processes and trusted guidance, we’re making government more interactive, productive and secure. We understand that our employees are our greatest asset. Our goal is to create an environment where employees can do important, purposeful work and be rewarded for individual and team success. CollabraLink is seeking a Data Migration Analyst to join our team. The ideal candidate will interact and consult regularly with the Project Manager, Software Architect, Business Analyst and Application Developers to plan the migration of data from the source/legacy application to the new target environment, and discuss technical issues, project milestones and deliverables.Responsibilities:Manage and execute against project plans and delivery commitments.Provides estimates for data migration tasks as inputs to project planning.Works with Application Developers to verify defects fixes to improve performance.Independently develop test scripts using JMeter protocols, create test scenarios and execute tests. Coordinate with other testers to resolve test problems and ensure customer satisfaction. Communicate directly with government staff orally and in writing to plan data migration tasks and to report results. Support efforts to define the data migration requirements and proposed solution for migrating data from a legacy system into the target data structure(s).Gather and review existing data models.Analyze the existing to-be data architecture.Identify and document data migration requirements.Identify data migration extract, transformation, and load rules. Perform data mapping of source-to-target data sets.Develop the data migration strategy to transform and migrate data from the legacy application to the target database in the new application, including any supporting documentation that may be required such as data migration process flows and a data migration approach/overview document.Develop data migration/data conversion scripts, including functionality to support data validation efforts.Identify and analyze issues related to the data migration, make recommendations, and escalate issues as needed for resolution in a timely manner.Collaborate with functional and application development teams to achieve business results. Disseminate information across the team, and keep up to date with functional improvements of solution. Develop data migration execution plans/schedules.Lead efforts during test data migration exercises and refine migration/conversion scripts as needed.Qualifications:Strong knowledge of data transformations and data migration design and implementation principles, including experience creating and tuning complex SQL and PL/SQL, building and executing scripts, knowledge of the database structure, and experience performing large data migrations.At least 5 years of related experience (experience (data migration design and implementation).Strong background in functional analysis and requirements gathering, and solid understanding of the software development life cycle (SDLC) Must be a self-starter and be able to work both independently and within a team Experience with Agile development methodologiesAbility to troubleshoot and debugAbility to write and maintain technical documentsStrong problem-solving and analytical reasoning skillsStrong communication (written and verbal) skills; must be able to interface well with the end-users and client Bachelor of Science (BS) degree in Computer Science (CS), Information Systems, Engineering, Business, or a related technical area, or commensurate experience. Prior database administration and/or data migration experience for Appian software applications preferredPrior experience with the Department of Labor preferredWe actively practice the philosophy that empowered employees make successful teams. That’s why we strive to put employees in positions where they can grow, both personally and professionally. CollabraLink offers a full suite of benefits including comprehensive medical, dental and vision plans, Flexible Spending Accounts, matching 401K, paid time off, tuition reimbursement plans and much more.CollabraLink is a fast growing CMMI-DEV Maturity Level 3, Small Business professional services firm. Founded in 2003, CollabraLink has long established ourselves as a value-add partner assisting our customers in solving their most difficult problems. We bring expertise across a wide variety of IT and Mission Support services driving significant results for our customers.CollabraLink is an Equal Opportunity Employer and does not discriminate on the basis of race, color, religion, sex, age, national origin, disability, veteran status, sexual orientation or any other classification protected by federal, state or local law.#CL"
"533","MDM Data Analyst","Econosoft ","Washington, DC","Position: Sr. Backend Developer - MDM  We have a MDM project that is in need of a backend developer. The technical requirements are SQL and Informatica.  Note: This is in the metadata management tool space – coding the back end of a Data Catalog (which is meant for sharing metadata across the enterprise).  The SQL developer needs to be a type that is willing to spend most of the day coding, with some architectural chops.  Informatica BDM experience is a must."
"534","Data Analyst/Engineer","Merrison Technologies LLC ","Washington, DC","Job DescriptionResponsible for applying available advanced analytic tools to provide customized solutions to a variety of legal cases to minimize review time. Identify and organize relevant documents using complex metadata filters and visualization tools. Perform ETL (Extract, Transform, and Load) to both processed and native files, in both structured and unstructured format, to illuminate meaningful connections and correlations among vast data sets. Be able to utilize readily available data visualization tools (charts, infographics, etc) to clearly convey findings to litigation attorneys and support staff. Willing to learn cutting edge tools and techniques for data analysis supporting United States Assistant District Attorneys at DOJ. Minimum Requirements: - B.S. degree in an IT related field or equivalent experience Must be a U.S. Citizen (This position does not allow for H1B)Ability to pass a OPM public trust background check5+ years experience with business intelligence or data analysis Preferred Requirements: - Hands-on experience with tools such as Tableau, D3, or EndecaExperience with Government contracting and consultingFamiliar with litigation dataExperience with enterprise databases such as Oracle, SQL Server, or PostgreSQLKnowledge and experience working with case attorneys in regards to litigation technology, tool selection and administration, and work flow development Nice to have, but not required: Being familiar with at least one, but preferably more of the following tools:Palantir GothamEndeca by OracleiConnex by Eastport Analytics, Inc.NexidiaTableau SoftwareNecto by PanoramaEquivio by MicrosoftCompany DescriptionMerrison Technologies is an emerging small business experiencing rapid growth. Merrison is looking for motivated, energetic, and knowledgeable talent. We specialize in SDLC support, business intelligence, and building partner interfaces for large-scale enterprise legal, financial, human resource, and travel systems. We work with our clients through the technical lifecycle of a project to ensure we understand their goals and exceed their expectations. This includes technical project management, discovery, requirements, design, building, testing, documentation, and implementation. Merrison offers competitive salary and benefits."
"535","Senior Business Analyst [SME Investment Banking or Capital Markets","NTT DATA ","Washington, DC","Req ID: 24713     At NTT DATA Services, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees are key factors in our company’s growth, market presence and our ability to help our clients stay a step ahead of the competition. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA Services and for the people who work here.     NTT DATA Services currently seeks a Senior Business Analyst [SME Investment Banking or Capital Markets to join our team in Washington DC, District of Columbia (US-DC), United States (US).       Position Functions or ResponsibilitiesReview, analyze, and evaluate information provided by customers and staffPlay a central role in aligning the needs of business units with the capabilities delivered by information technologyWork to elicit the actual needs of the stakeholders and requestors and to define the project scope and objectivesWork to facilitate communication between organizational unitsWrite unambiguous, verified requirements to a testable level (functional and non-functional requirements)Leads in collection and analysis of prospect and complex business processes and one on one interviewsPerform complex analysis, and researches or resolves issuesEnsures non-functional requirements meet service level agreements reducing impacts to business effectivenessModeling processes using various notation (Use Cases, Activity Diagrams, Business Process Modeling Notation, Workflows, Swim lanes)Primary SkillsMust have 10+ years of relevant Finance/Investment Banking/Capital Markets/Treasury domain business work experience.A BS/BA degree. If they don't have a Bachelor’s degree, 2 years of work experience is equal to 1 year of schoolingFinancial, Capital Markets or Banking Operations experienceNice to HaveExperience in software development process (i.e. Agile, Waterfall or Iterative)Experience in Loans, Risk, SWIFT, Treasury COTS products and/or applications   This position is only available to those interested in direct staff employment opportunities with NTT DATA, Inc. or its subsidiaries. Please note, 1099 or corp-2-corp contractors or the equivalent will NOT be considered. We offer a full comprehensive benefits package that starts from your first day of employment.About NTT DATA Services    NTT DATA Services partners with clients to navigate and simplify the modern complexities of business and technology, delivering the insights, solutions and outcomes that matter most. We deliver tangible business results by combining deep industry expertise with applied innovations in digital, cloud and automation across a comprehensive portfolio of consulting, applications, infrastructure and business process services.     NTT DATA Services, headquartered in Plano, Texas, is a division of NTT DATA Corporation, a top 10 global business and IT services provider with 100,000+ professionals in more than 50 countries, and NTT Group, a partner to 85 percent of the Fortune 100. Visit nttdataservices.com to learn more.     NTT DATA, Inc. (the “Company”) is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result."
"536","Data Management Analyst","GDIT ","Falls Church, VA","General Dynamics Information Technology (GDIT) is seeking highly motivated technical professionals who are eager to play a major role in IT transformation at Government agencies in the aviation and other transportation fields.  The Data Management Analyst will be responsible for overall program data management to include data gathering and collection, analyses, reviews, storage/archiving as well as timely deliveries/submissions per established program business rhythms.  The Data Management Analyst will perform the following: Supports and maintains the program data repository (Microsoft SharePoint experience preferred) and enterprise dashboardSupports data management planning and implementationWorks with stakeholders to develop effective processes and procedures to assure timely gathering, collection, analysis, review, formatting to specifications and delivery of program data per established delivery schedulesResponsible for the quality and timely delivery/submission of program data/artifacts to include CDRLs, SLAs, OLAs, SOPs, Work Instructions, etc.Collects and gathers program data and artifacts for performance measurement analysis, program reviews, audits, customer meetings, othersSupports SLA, OLA, SOP meetings, technical and program reviewsWorks in concert with the Quality Assurance Manager to continuously identify and implement efficient enterprise data collection, analysis, reporting, storing and retrieving mechanismsPerforms quality checks on program data deliverables assuring compliance to customer specifications and expectationsCollects, manages, maintains and keeps records of large volumes of data in an enterprise collaboration tool (for example Microsoft SharePoint)Ensures program data is easily retrievable and searchableCreates various reports for Senior Management as requestedPerforms other tasks/projects as assigned 1) Requires a High School Diploma or GED  2) Associates Degree preferred  1) Minimum of 2 years of experience providing Data Management support  2) Hands-on experience with Microsoft SharePoint  3) Knowledge and understanding of enterprise dashboarding  4) Demonstrated experience with timely submission of quality program artifacts  For more than 50 years, General Dynamics Information Technology has served as a trusted provider of information technology, systems engineering, training and professional services to customers across federal, state, and local governments, and in the commercial sector. Over 40,000 GDIT professionals deliver enterprise solutions, manage mission-critical IT programs and provide mission support services worldwide. GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class."
"537","Data Analyst Business Analyst","TechWerks ","Washington, DC","Job DescriptionJob Title: Data Analyst(Full-time Contract Support)Job Location: Washington DCCompany: TechWerksProjected Start Date: August 2018Job Summary: · Convey information and create content/new products for customers  · Apply principles, methods, and knowledge of verification processes to provide assistance to customers and partners  · Conduct research and analysis, and prepare information for CVE Verification Assistance partners such as Procurement Technical Assistance Center (PTAC) Counselors to aid verification applicants  · Coordinate and maintain open lines of communication with all Verification Assistance partners  · Make arrangements to sustain and enhance the technical knowledge of verification of contract staff  · Recommend and assist in developing methods to deliver verification specific information to CVE staff  · Document and maintain historic records about contract deliverables in accordance with the contract concerning verification content-specific information delivered to verification staff members  · Create content to familiarize veterans about verification resources  · Review Veterans Information Pages (VIP) database information to identify and target potential applicants  · Using verification subject matter expertise, recommend and develop metrics to identify opportunities whereby verification support can potentially enhance the Veteran-experience  For more information, please reference www.va.gov/osdbu/verification/index.asp  Background Investigation Required: Applicants will need to pass a Background Investigation conducted by the Office of Personnel Management. Key Skills/Experience: Bachelor’s degree with two years’ relevant experience  Ability to meet timelines and quality standards  Exceptional Customer Support Skills  Exceptional verbal and written skills (English) WHAT WE DO TechWerks, LLC (TechWerks) is a rapidly growing and financially strong company that has been supporting the VA and DOD for over 9 years. With over 100 employees and annual revenue of 15 million, TechWerks is a proven company with a highly respected leadership team consisting of career military veterans dedicated and committed to supporting the military and veteran communities. TechWerks specializes in healthcare information technology, training, analytics, and clinical research. CULTURE As a Service Disabled Veteran Owned Small Business (SDVOSB), our success is attributed to our corporate culture focused on client and employee satisfaction. TechWerks prides itself on the ability to recruit and retain industry experts who are known for providing highly services to our VA and DOD customers. Our commitment to utilizing the most effective resources and providing the highest quality services is characterized by a client-focused, collaborative approach where communication, transparency and integrity are paramount. BENEFITSCompetitive Salary/CompensationHealth InsuranceDental InsuranceVision InsuranceTraditional Pre-Tax 401(k) or Roth (After-Tax) 401(k): TechWerks matches dollar for dollar up to 4% of your annual salary.Life Insurance: $50K term policy all paid for by TechWerksShort-Term Disability: 100% paid for by TechWerksLong-Term Disability: 100% paid for by TechWerks2 weeks paid vacation for your first five years (increases thereafter)"
"538","DATA ANALYST/SPECIALIST - Admitting (Full Time)","The George Washington University Hospital ","Washington, DC",":: The George Washington University Hospital The George Washington University Hospital (GW Hospital) is a 385-bed tertiary care, academic medical center located in downtown Washington, DC, next to the Foggy Bottom metro. GW Hospital serves a diverse group of patients from local residents to our nations leaders. As an academic medical center, GW Hospital has the resources and clinical expertise necessary to provide specialized, complex care. This expertise includes cardiac, cancer, neurosciences, womens health, trauma, and advanced surgery including robotic and minimally invasive surgery.  GW Hospital is jointly owned and operated by George Washington University and a subsidiary of Universal Health Services, Inc. (UHS), one of the nation's largest healthcare management companies. The GW School of Medicine and Health Sciences (SMHS), adjacent to the hospital, is the 11th oldest medical center in the country and the first in the nations capital.  The mission of GW Hospital is to provide the highest quality healthcare, advanced medical technology, and world-class service to its patients in an academic medical center dedicated to education and research. Data Analyst/Specialist Responsible for 1) creating, maintaining and managing comprehensive and robust quality and infection prevention database which reflects the scope and breadth of the organizations patient care services; 2)compiling, analyzing, verifying and interpreting data and information as well as collaboratively developing data-driven improvement strategies and implementation plans which demonstrably result in improved patient care and services.Apply Now!"
"539","Sr. Data Analyst","Blue Cross and Blue Shield Association ","Washington, DC","OverviewProvides data analysis, data profiling, and reporting support to various FEP Information Management initiatives associated with the Data Warehousing, Business Intelligence, and Member Incentive platforms. This includes projects for enhancing these platforms as well as operational support activities. Provides business rules associated with data manipulation and data transformations. Identifies reporting needs and develop reports for business operations metrics. Requires a solid knowledge and understanding of business, operations and/or technical components of a health insurance organization. Serve as business owner of data sourced, developed, transformed and consumed downstream from data warehouse. ResponsibilitiesResponsibilities include but are not limited to:Conduct data analysis and data profiling to determine the operational and IT impacts of assigned projects and/or initiatives, such as data governance. Based on the in-depth understanding of the existing data within the data warehousing platforms as well as the existing or new business processes, provide business rules for data transformation and data manipulation. Develop in-depth understanding of various business processes and associated data needs. Identify opportunities for enhancing business value through use of data. Performs analysis of data including medical claims, pharmacy claims, member enrollment/eligibility, and economic information to develop an integrated analytical foundation and data repository. Develop and implement processes to enhance data management practices associated with reference data, meta data and master data. Identify data quality issues and work with the business and IT stakeholders to address these issues. Prioritize data quality issues and initiatives. Work with EIT to implement framework for identifying, analyzing, measuring and resolving data quality issues. Coordinate business and technical interests to define and agree on business goals and metrics, resolution and schedule for data quality initiatives. Establish standards and policies for proactively addressing data quality issues. Establish a central point for tracking identified issues. Monitor progress against data quality plans and communicate to stakeholders. Review and approve data quality deliverables. Manage metadata review and update process. Promote an enterprise point of view for data usage. Identify reporting / dashboard needs based on business operations metrics as well as management reporting. Work with appropriate IT stakeholders to develop and distribute reports. Create artifacts and deliverables based on the appropriate audience. These can include reports, articles, PowerPoints, Excel documents, and/or position papers. This will require timely creation, editing, and seeking appropriate approvals to meet deadlines and specifications. Identify and recommend operational improvements to ensure efficiency across all lines of business. Performs required and appropriate monitoring, analysis and reporting of data environment to ensure performance and dimensions of data support the FEP strategy. Analysis includes an evaluation of business, clinical, and economic data. Provide reports on and graphical representations of data warehouse and repository environments. Collaborates with EIT and other stakeholders to ensure data environment is robust, reliable, complete, and accurate. QualificationsRequired Basic Qualifications:Bachelor’s Degree in related discipline or equivalent work experience within a similar environmentMinimum of 8 years’ experience in operations or IT Minimum of 5 years’ experience working in data warehousing and data analytics environmentKnowledge of data infrastructure, information systems, data analytics. Knowledge and experience using data query and data manipulation toolsKnowledge of and experience working with large data repositories and/or relational databases, performing advance business analysis and data mining.Knowledge of SQL and should be familiar with other data/analytic tools such as Cognos, TableauKnowledge and experience using Microsoft Office suite - Excel, Word, Visio and PowerPointPreferred Basic Qualifications:Graduate degree in information systems, healthcare administration or other relevant concentration. Experience in implementing cost-effective relational databases, data repositories/warehouses and business information systems Advanced analytic skills with the ability to analyze and interpret data through complex analysis. 3-5 years related experience in the health insurance industryBCBSA or Blues System experience Proven track record of presenting information to mid to upper level managementProven track record of generating creative problem-solving/alternative approaches to existing processes/proceduresExcellent verbal, written and interpersonal communication skillsExperience in multi-tasking environment with ability to effectively assist and/or manage multiple projects concurrently; with the ability to function in a team-oriented, cross functional/matrixed environment Equal Opportunity EmployerBlue Cross Blue Shield Association is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, national origin, age, gender identity, disability, veteran status, genetic information or any other legally protected characteristics"
"540","Intelligence Analyst 2","Perspecta ","Arlington, VA","Overview Every day at Perspecta, we enable hundreds of thousands of people to take on our nations most important work. Were a company founded on a diverse set of capabilities and skills, bound together by a single promise: we never stop solving our nations most complex challenges. Our team of engineers, analysts, developers, investigators, integrators and architects work tirelessly to create innovative solutions. We continually push ourselvesto respond, to adapt, to go further. To look ahead to the changing landscape and develop new and innovative ways to serve our customers.  Perspecta works with U.S. government customers in defense, intelligence, civilian, health care, and state and local markets. Our high-caliber employees are rewarded in many waysnot only through competitive salaries and benefits packages, but the opportunity to create a meaningful impact in jobs and on projects that matter.  Perspectas talented and robust workforce14,000 strongstands ready to welcome you to the team. Lets make an impact together.  Perspecta is an AA/EEO Employer - Minorities/Women/Veterans/Disabled and other protected categoriesResponsibilities The mission of the Federal Bureau of Investigation's (FBI) Counterterrorism Division's (CTD) Foreign Terrorist Tracking Task Force (FTTTF) is to provide information that helps keep both individuals and their supporters who may pose threats to national security out of the U.S. or leads to their removal, detention, prosecution, or other legal action. The FTTTF supports FBI field operations by conducting bulk and targeted data analyses. Duties and Responsibilities include: - -Selects, abstracts, or excerpts data from specific sources and compiles them - -Evaluates and makes preliminary analyses of raw intelligence data in items of such factors as adequacy of detail and coverage - -Maintains files of raw or abstracted data - -Provides services that seek, capture, consolidate, and synthesize locally relevant data to create and maintain baseline domain awareness for the FBI's area of responsibility, including observed and potential threat components, indicators, vulnerabilities, and domain intelligence gaps - -Develops and maintains source identification products - -Receives and analyzes information assessing office collection capabilities against the FBI's priority criminal and national security threats, indicators and/or gaps - -Provides intelligence and threat analysis and production support - -Accesses and performs research on designated automated intelligence databases for the purpose of identifying information of interest to the customer, downloading the identified information to an appropriate medium, and editing the information into format(s) to be specified by the customer - -Develops information and technical support documents, summaries, reports, presentations and other designated products in support of the customer's information and technical support requirements - -Under certain circumstances, presents briefings to personnel designated by the customerQualificationsBachelor's Degree and a minimum of (2) years of relevant experience are required. - TS/SCI w/Poly - Intelligence Analyst 2 responsibilities may include, but are not limited to the following: - Selects, abstracts, or excerpts data from specific sources a Options"
"541","System Analyst/Data Analyst","Globalnest ","Reston, VA","Job title: System Analyst/Data AnalystDuration: 6+ monthsLocation: Reston VANote: Only W2Job Responsibilities Responsible for reporting and systems analysis. Also has responsibility for the development, evaluation, and reporting of key performance metrics in the determination of such performance standards as set forth by the company. Job Responsibilities: Responsible for analyzing the database systems and create data and business requirements  Responsible for analyzing other XML based applications and able to create data and business requirements  Responsibility for department reporting inventory, including report content and distribution to stakeholders  Write queries to support customer data requests.  Researching data anomalies and issues.  Maintain open communication / collaboration with all stakeholders. Skills: Experience analyzing data and creating reports.  Using tools such as SQL, Oracle, Sybase, MS Excel, Business Objects etc.  Working knowledge of XML is a must.  Communication skills, creativity, problem-solving skills, and the ability to prioritize.  Experience in Netezza Database a plus. Education/Experience: Bachelor’s degree in business or related field 7-8 years’ experience requiredThanks & Regards,Krishna VaakaGlobal Nest LLC281 State Route 79, Suite 208  Morganville, NJ 07751Phone # (732) 333-5933Fax: 732-333-5946  krishna@globalnest.com  http://www.globalnest.comFor More Careers: http://jobs.globalnest.comPlease don't print this Email unless you really need to - this will preserve trees on planet earth."
"542","All-Source Intelligence Analyst III","Perspecta ","Washington, DC","Overview Every day at Perspecta, we enable hundreds of thousands of people to take on our nations most important work. Were a company founded on a diverse set of capabilities and skills, bound together by a single promise: we never stop solving our nations most complex challenges. Our team of engineers, analysts, developers, investigators, integrators and architects work tirelessly to create innovative solutions. We continually push ourselvesto respond, to adapt, to go further. To look ahead to the changing landscape and develop new and innovative ways to serve our customers.  Perspecta works with U.S. government customers in defense, intelligence, civilian, health care, and state and local markets. Our high-caliber employees are rewarded in many waysnot only through competitive salaries and benefits packages, but the opportunity to create a meaningful impact in jobs and on projects that matter.  Perspectas talented and robust workforce14,000 strongstands ready to welcome you to the team. Lets make an impact together.  Perspecta is an AA/EEO Employer - Minorities/Women/Veterans/Disabled and other protected categoriesResponsibilitiesThis position will support a Federal Government, Intelligence Community [IC] agency and will be the primary mechanism for the integration and management of this agencys intelligence activities and will guide intelligence support to meet National priorities.  This position will support a broad range of intelligence services and will support the entire intelligence cycle (planning, collection, exploitation, analysis, production, and dissemination) across all of the agencys mission areas.  This position will support the agencys ability to identify, organize, and act against requirements from customers of intelligence products and services in the mission areas of border security; immigration; counterterrorism; transnational organized crime; counterintelligence; counterproliferation; cyber network security; trade security; critical infrastructure; and other national security issues. Duties and responsibilities include:Provides strategic, operational, and tactical analysis as required based on raw intelligence collected from a variety of sources, i.e. INTs.Applies knowledge of INT-specific analysis techniques as required.Analyzes, assimilates, and evaluates all available intelligence information relating to their assigned area of responsibilityResponsible for selecting new and pertinent material for the files and for recognizing important new information which may suggest the necessity for further examination or studyPrepares finished studies of factual dataProvides specialized intelligence and threat analysis and production supportAccesses and performs research on designated automated intelligence databases for the purpose of identifying information of interest to the customer, downloading the identified information to an appropriate medium, and editing the information into format(s) to be specified by the customerProvides intelligence and threat analysis of the information that is tailored to the customer's requirementsDevelops information and technical support documents, summaries, reports, presentations and other designated products in support of the customer's information and technical support requirementsPresents briefings to personnel designated by the customerQualificationsBachelors Degree and a minimum of five (5) years of relevant experience are required.Up to TS/SCI w/PolyPossesses at least working knowledge of (preferably hands-on experience with) databases and software programs used in the intelligence environment, including but not limited to: Microsoft Office suite, M3, TAC, HOTR, Google Earth, Intelink, National Exploitation System, Gemini, MIDB, GCCS-J, various message handling systems.Must possess excellent oral, writing, and coordination skills to communicate factual information clearly and concisely, both orally and in writing, often under pressure and tight deadlines that meets or exceeds established analytical standards.Must be fungible/agile to respond to changes in analytical priorities.Intelligence Analyst 3 responsibilities may include, but are not limited to the following: Provides strategic, operational, and tactical analysis as required based on raw intelligence collected from a variety of sources, i.e. INTs.Applies knowledge of INT-specific analysis techniques as required.Analyzes, assimilates, and evaluates all available intelligence information relating to their assigned area of responsibility;Responsible for selecting new and pertinent material for the files and for recognizing important new information which may suggest the necessity for further examination or study;Prepares finished studies of factual dataProvides specialized intelligence and threat analysis and production support;Accesses and performs research on designated automated intelligence databases for the purpose of identifying information of interest to the customer, downloading the identified information to an appropriate medium, and editing the information into format(s) to be specified by the customer;Provides intelligence and threat analysis of the information that is tailored to the customer's requirements;Develops information and technical support documents, summaries, reports, presentations and other designated products in support of the customer's information and technical support requirements; andPresents briefings to personnel designated by the customer. Options"
"543","IT DATA ANALYST","Los Alamos Technical Associates ","Washington, DC","Los Alamos Technical Associates, Inc. (LATA) is a premier employee-owned engineering services company with over three decades of success. We have an immediate opening for a IT Data Analyst to perform work at our client’s site.  LATA is looking for a candidate who is able to work closely with management and technical staff to create in-depth data measurement plans that define what can and will be measured, tools and processes needed to gather/store data and provide service measurements, transforming data into formatted and pertinent information for a multitude of audiences, analyze data for positive/negative trends, requirement changes, anomalies, benchmarking, and presentation of service reports to target audiences. Position Responsibilities •Creates, documents, communicates, and executes data measurement plans  •Define data visualization techniques/models, data extraction & transformation rules, algorithms, and mathematical calculations  •Creates metrics, weights, targets, and thresholds  •Performs detailed analysis and identifies data and business trends, identifies key performance indicators (KPIs) and metrics to support business objectives & strategies  •Presents data requirements, model results and analysis results through oral and written communications, visual reports, dashboards, etc.  •Performs validation and testing of algorithms, mathematical calculations, and modeling to ensure superior quality  •Identifies data anomalies and communicate with data stewards on the impact and proposed solutions  •Mentors and directs staff on processes and best practices for accurate and relevant data management  •Captures and maintains relevant data in easily assessable catalog, database and/or dashboard  •Ensures that solutions adhere to data architecture standards and strategies, and follow best practices  •Evaluates and recommends data collection tools needed to successfully complete work-related tasks  •Actively contributes to business and service improvement strategies by applying critical thinking and challenging the status quo  •Responsible for keeping up to date on current research, trends and best practices  •Adheres to policies and procedures  •Works variable shifts and days at various reporting locations  •Other duties as assigned Qualifications Graduation from an accredited college or university with a Bachelor’s Degree in an Applied Science, Computer Science, Data Communications or Engineering field. A minimum of two years of experience in computerized data IT business or scientific analysis. Experience with database management and reporting software.  •ITIL Foundation Certification preferred  •Certifications in enterprise networking electronic systems (voice and/or data) are preferred Minimum Experience Equivalent combination of post high school education and a minimum of five (5) years relevant work experience will be considered if candidate can effectively demonstrate progressively responsible experience in computerized data, IT business, or scientific analysis. Experience with database management and reporting software is preferred License Possession of a current or the ability to obtain, a valid local motor vehicle operator’s license issued from the state of residence."
"544","TABLEAU DATA ANALYST","The Judge Group Inc ","Alexandria, VA","Our client is currently seeking a TABLEAU DATA ANALYST nbsp Additional Description nbsp nbspThis job will have the following responsibilities nbsp nbsp ESSENTIAL DUTIES nbsp Data Analyst familiar with operational activities with an opportunity to work with a strong team supporting critical missions. nbsp Opportunity to put your Tableau skills to work to disseminate center-wide metrics. nbsp Pair your skills with a separate programmer who will take your inputs to develop the programs to ingest, visualize, and report the metrics. nbsp Meet or exceed targeted billing hours (utilization). nbsp Assist with business development activities, such as proposals, capture, account teams, whitepapers, conferences, andor other thought leadership materials. nbsp nbsp Qualifications nbsp nbsp TSSCIFS Poly nbsp Strong Tableau skills nbsp Ability to work with various stakeholders and programmers nbsp Experience with data analytic methodologies nbsp Experience using Tableau to help decision-makers visualize actionable data nbsp Bachelor's Degree required from an accredited college or university in a related field. nbsp Ability to obtain and maintain certain job-related certifications if no job-related advanced degrees. nbsp U.S. citizenship may be required. Ability to work in the United States indefinitely required. nbsp Travel may be required. nbsp Ability to work overtime required on occasion. nbsp Ability to sit in an office environment for long periods of time. nbsp Ability to obtain and maintain a security clearance. nbsp Ability to communicate clearly in writing and verbally. nbsp Ability to obtain and maintain firm independence and abide by firm ethics requirements. nbsp Meet or exceed continuing professional education (CPE) requirements nbsp nbsp WORK OS IN ALEXANDRIA VA AND DC nbsp WORK WITH THE CIA nbsp MUST HAVE AN ACTIVE TSSCI W FULL SCOPE POLY nbsp nbsp nbsp nbsp nbspID 589906 nbspType Temp to Hire nbspSalary Open"
